h6 	100.65 	98 	0 	196 	10.362 	9.800 	2.40e-03 	2.00e-03
h7 	132.85 	134 	0 	268 	14.168 	13.400 	2.40e-03 	2.00e-03
h8 	91.98 	91 	0 	182 	9.622 	9.100 	2.40e-03 	2.00e-03
h10 	94.05 	94 	0 	188 	9.939 	9.400 	2.40e-03 	2.00e-03
h11 	305.49 	304 	0 	608 	32.143 	30.400 	2.40e-03 	2.00e-03
i1 	279.53 	299 	0 	598 	31.614 	29.900 	2.40e-03 	2.00e-03
i2 	5036.22 	4643 	0 	9286 	490.915 	464.300 	2.40e-03 	2.00e-03
i3 	82.03 	83 	0 	166 	8.776 	8.300 	2.40e-03 	2.00e-03
i4 	1239.27 	1274 	0 	2548 	134.703 	127.400 	2.40e-03 	2.00e-03
i5 	794.72 	746 	0 	1492 	78.876 	74.600 	2.40e-03 	2.00e-03
i6 	1341.28 	1293 	0 	2586 	136.712 	129.300 	2.40e-03 	2.00e-03
i7 	52.67 	52 	0 	104 	5.498 	5.200 	2.40e-03 	2.00e-03
b2 	11796.86 	13424 	1 	26848 	1419.296 	1342.350 	2.40e-03 	2.00e-03
c8 	272.17 	260 	1 	520 	27.438 	25.950 	2.40e-03 	2.00e-03
c12 	209.34 	202 	1 	404 	21.305 	20.150 	2.40e-03 	2.00e-03
e2 	3652.78 	3853 	1 	7706 	407.333 	385.250 	2.40e-03 	2.00e-03
g3 	11016.42 	10898 	1 	21796 	1152.217 	1089.750 	2.40e-03 	2.00e-03
h9 	102.45 	100 	1 	200 	10.520 	9.950 	2.40e-03 	2.00e-03
h12 	106.90 	116 	1 	232 	12.212 	11.550 	2.40e-03 	2.00e-03
h13 	173.69 	180 	1 	360 	18.979 	17.950 	2.40e-03 	2.00e-03
h14 	24.78 	25 	1 	50 	2.590 	2.450 	2.40e-03 	2.00e-03
