a66 	52.62 	52 	1 	104 	5.150 	5.150 	2.00e-03 	2.00e-03
a67 	83.98 	74 	1 	148 	7.350 	7.350 	2.00e-03 	2.00e-03
a68 	250.48 	249 	1 	498 	24.850 	24.850 	2.00e-03 	2.00e-03
a69 	175.77 	194 	1 	388 	19.350 	19.350 	2.00e-03 	2.00e-03
a70 	100.34 	94 	1 	188 	9.350 	9.350 	2.00e-03 	2.00e-03
a71 	285.47 	287 	1 	574 	28.650 	28.650 	2.00e-03 	2.00e-03
a72 	253.05 	249 	1 	498 	24.850 	24.850 	2.00e-03 	2.00e-03
a73 	97.13 	99 	1 	198 	9.850 	9.850 	2.00e-03 	2.00e-03
a74 	15.33 	15 	1 	30 	1.450 	1.450 	2.00e-03 	2.00e-03
a75 	4263.33 	4126 	1 	8252 	412.550 	412.550 	2.00e-03 	2.00e-03
a76 	1032.50 	1037 	1 	2074 	103.650 	103.650 	2.00e-03 	2.00e-03
a77 	987.59 	965 	1 	1930 	96.450 	96.450 	2.00e-03 	2.00e-03
a78 	925.58 	960 	1 	1920 	95.950 	95.950 	2.00e-03 	2.00e-03
a79 	1061.06 	1018 	1 	2036 	101.750 	101.750 	2.00e-03 	2.00e-03
a80 	291.55 	307 	1 	614 	30.650 	30.650 	2.00e-03 	2.00e-03
a81 	33837.91 	34112 	1 	68224 	3411.147 	3411.150 	2.00e-03 	2.00e-03
a83 	2824.53 	2355 	1 	4710 	235.450 	235.450 	2.00e-03 	2.00e-03
a84 	1101.31 	1141 	1 	2282 	114.050 	114.050 	2.00e-03 	2.00e-03
a85 	1230.40 	1087 	1 	2174 	108.650 	108.650 	2.00e-03 	2.00e-03
a86 	7.47 	8 	1 	16 	0.750 	0.750 	2.00e-03 	2.00e-03
a87 	1193.90 	990 	1 	1980 	98.950 	98.950 	2.00e-03 	2.00e-03
a88 	3.17 	3 	1 	6 	0.250 	0.250 	2.00e-03 	2.00e-03
a89 	993.17 	940 	1 	1880 	93.950 	93.950 	2.00e-03 	2.00e-03
a90 	944.59 	887 	1 	1774 	88.650 	88.650 	2.00e-03 	2.00e-03
a91 	2106.26 	1960 	1 	3920 	195.950 	195.950 	2.00e-03 	2.00e-03
a92 	6.81 	7 	1 	14 	0.650 	0.650 	2.00e-03 	2.00e-03
a93 	4790.47 	4666 	1 	9332 	466.550 	466.550 	2.00e-03 	2.00e-03
a94 	3752.33 	3874 	1 	7748 	387.350 	387.350 	2.00e-03 	2.00e-03
a95 	1609.50 	1451 	1 	2902 	145.050 	145.050 	2.00e-03 	2.00e-03
a96 	42.67 	40 	1 	80 	3.950 	3.950 	2.00e-03 	2.00e-03
a97 	9.03 	10 	1 	20 	0.950 	0.950 	2.00e-03 	2.00e-03
a99 	2178.34 	2111 	1 	4222 	211.050 	211.050 	2.00e-03 	2.00e-03
a100 	3384.72 	3444 	1 	6888 	344.350 	344.350 	2.00e-03 	2.00e-03
a101 	15.78 	14 	1 	28 	1.350 	1.350 	2.00e-03 	2.00e-03
a102 	119.29 	118 	1 	236 	11.750 	11.750 	2.00e-03 	2.00e-03
a103 	4.76 	5 	1 	10 	0.450 	0.450 	2.00e-03 	2.00e-03
a104 	38.99 	37 	1 	74 	3.650 	3.650 	2.00e-03 	2.00e-03
a105 	193.29 	169 	1 	338 	16.850 	16.850 	2.00e-03 	2.00e-03
a106 	7.91 	8 	1 	16 	0.750 	0.750 	2.00e-03 	2.00e-03
a107 	142.73 	128 	1 	256 	12.750 	12.750 	2.00e-03 	2.00e-03
a108 	107.35 	102 	1 	204 	10.150 	10.150 	2.00e-03 	2.00e-03
a109 	109.98 	115 	1 	230 	11.450 	11.450 	2.00e-03 	2.00e-03
a110 	80.62 	82 	1 	164 	8.150 	8.150 	2.00e-03 	2.00e-03
a111 	99.98 	106 	1 	212 	10.550 	10.550 	2.00e-03 	2.00e-03
a112 	315.82 	318 	1 	636 	31.750 	31.750 	2.00e-03 	2.00e-03
a113 	512.35 	436 	1 	872 	43.550 	43.550 	2.00e-03 	2.00e-03
a114 	218.97 	207 	1 	414 	20.650 	20.650 	2.00e-03 	2.00e-03
a115 	1256.81 	1195 	1 	2390 	119.450 	119.450 	2.00e-03 	2.00e-03
a116 	317.55 	307 	1 	614 	30.650 	30.650 	2.00e-03 	2.00e-03
a117 	184.64 	165 	1 	330 	16.450 	16.450 	2.00e-03 	2.00e-03
a118 	114.59 	114 	1 	228 	11.350 	11.350 	2.00e-03 	2.00e-03
a119 	164.50 	163 	1 	326 	16.250 	16.250 	2.00e-03 	2.00e-03
a120 	161.61 	146 	1 	292 	14.550 	14.550 	2.00e-03 	2.00e-03
a121 	322.24 	301 	1 	602 	30.050 	30.050 	2.00e-03 	2.00e-03
a122 	4678.82 	5228 	1 	10456 	522.749 	522.750 	2.00e-03 	2.00e-03
a123 	82.67 	80 	1 	160 	7.950 	7.950 	2.00e-03 	2.00e-03
a124 	805.65 	768 	1 	1536 	76.750 	76.750 	2.00e-03 	2.00e-03
a125 	100.77 	108 	1 	216 	10.750 	10.750 	2.00e-03 	2.00e-03
a126 	1131.80 	1168 	1 	2336 	116.750 	116.750 	2.00e-03 	2.00e-03
a127 	1213.62 	1216 	1 	2432 	121.550 	121.550 	2.00e-03 	2.00e-03
a128 	1117.16 	1062 	1 	2124 	106.150 	106.150 	2.00e-03 	2.00e-03
a129 	1267.06 	1272 	1 	2544 	127.150 	127.150 	2.00e-03 	2.00e-03
a130 	941.69 	966 	1 	1932 	96.550 	96.550 	2.00e-03 	2.00e-03
a131 	1209.92 	1205 	1 	2410 	120.450 	120.450 	2.00e-03 	2.00e-03
a132 	1135.94 	1025 	1 	2050 	102.450 	102.450 	2.00e-03 	2.00e-03
a133 	696.88 	621 	1 	1242 	62.050 	62.050 	2.00e-03 	2.00e-03
a134 	326.40 	325 	1 	650 	32.450 	32.450 	2.00e-03 	2.00e-03
a135 	447.87 	512 	1 	1024 	51.150 	51.150 	2.00e-03 	2.00e-03
a136 	491.02 	534 	1 	1068 	53.350 	53.350 	2.00e-03 	2.00e-03
a137 	849.81 	879 	1 	1758 	87.850 	87.850 	2.00e-03 	2.00e-03
a138 	898.19 	888 	1 	1776 	88.750 	88.750 	2.00e-03 	2.00e-03
a139 	778.34 	634 	1 	1268 	63.350 	63.350 	2.00e-03 	2.00e-03
a140 	239081.72 	262144 	1 	524288 	26214.274 	26214.300 	2.00e-03 	2.00e-03
a141 	386.72 	394 	1 	788 	39.350 	39.350 	2.00e-03 	2.00e-03
a142 	269.03 	287 	1 	574 	28.650 	28.650 	2.00e-03 	2.00e-03
a143 	236.25 	249 	1 	498 	24.850 	24.850 	2.00e-03 	2.00e-03
a144 	102.49 	99 	1 	198 	9.850 	9.850 	2.00e-03 	2.00e-03
a145 	274334.32 	262144 	1 	524288 	26214.274 	26214.300 	2.00e-03 	2.00e-03
a146 	270915.76 	262144 	1 	524288 	26214.274 	26214.300 	2.00e-03 	2.00e-03
