a1 	112.37 	109 	1 	218 	11.443 	10.850 	2.38e-03 	2.00e-03
a2 	25.60 	27 	1 	54 	2.795 	2.650 	2.38e-03 	2.00e-03
a3 	6921.60 	6384 	1 	12768 	673.267 	638.350 	2.38e-03 	2.00e-03
a4 	3836.58 	3583 	1 	7166 	377.846 	358.250 	2.38e-03 	2.00e-03
a5 	6238.27 	6492 	1 	12984 	684.658 	649.150 	2.38e-03 	2.00e-03
a6 	7490.34 	6725 	1 	13450 	709.232 	672.450 	2.38e-03 	2.00e-03
a7 	6269.73 	5880 	1 	11760 	620.110 	587.950 	2.38e-03 	2.00e-03
a8 	153.87 	168 	1 	336 	17.666 	16.750 	2.38e-03 	2.00e-03
a9 	102.07 	100 	1 	200 	10.494 	9.950 	2.38e-03 	2.00e-03
a10 	1661.19 	1718 	1 	3436 	181.144 	171.750 	2.38e-03 	2.00e-03
a11 	830.78 	768 	1 	1536 	80.948 	76.750 	2.38e-03 	2.00e-03
a12 	269.19 	257 	1 	514 	27.053 	25.650 	2.38e-03 	2.00e-03
a13 	2665.99 	2351 	1 	4702 	247.907 	235.050 	2.38e-03 	2.00e-03
a14 	97.07 	106 	1 	212 	11.127 	10.550 	2.38e-03 	2.00e-03
a15 	5.27 	5 	1 	10 	0.475 	0.450 	2.38e-03 	2.00e-03
a16 	12990.77 	13461 	1 	26922 	1419.677 	1346.050 	2.38e-03 	2.00e-03
a17 	141.20 	150 	1 	300 	15.768 	14.950 	2.38e-03 	2.00e-03
a18 	83.09 	85 	1 	170 	8.912 	8.450 	2.38e-03 	2.00e-03
a19 	62.85 	61 	1 	122 	6.381 	6.050 	2.38e-03 	2.00e-03
a20 	108.04 	106 	1 	212 	11.127 	10.550 	2.38e-03 	2.00e-03
a21 	631.24 	598 	1 	1196 	63.018 	59.750 	2.38e-03 	2.00e-03
a22 	1210.27 	1181 	1 	2362 	124.507 	118.050 	2.38e-03 	2.00e-03
a23 	479.05 	427 	1 	854 	44.983 	42.650 	2.38e-03 	2.00e-03
a24 	2142.58 	1943 	1 	3886 	204.875 	194.250 	2.38e-03 	2.00e-03
a25 	8.69 	8 	1 	16 	0.791 	0.750 	2.38e-03 	2.00e-03
a26 	745.73 	747 	1 	1494 	78.733 	74.650 	2.38e-03 	2.00e-03
a27 	1042.23 	1091 	1 	2182 	115.015 	109.050 	2.38e-03 	2.00e-03
a28 	10.00 	10 	1 	20 	1.002 	0.950 	2.38e-03 	2.00e-03
a29 	1881.17 	1831 	1 	3662 	193.063 	183.050 	2.38e-03 	2.00e-03
a30 	1412.77 	1428 	1 	2856 	150.558 	142.750 	2.38e-03 	2.00e-03
a31 	616.44 	623 	1 	1246 	65.655 	62.250 	2.38e-03 	2.00e-03
a32 	1150.80 	1340 	1 	2680 	141.277 	133.950 	2.38e-03 	2.00e-03
a33 	1106.56 	1159 	1 	2318 	122.187 	115.850 	2.38e-03 	2.00e-03
a34 	462.14 	469 	1 	938 	49.413 	46.850 	2.38e-03 	2.00e-03
