a64 	4.29 	4 	1 	8 	0.412 	0.350 	3.17e-03 	2.00e-03
a65 	32.70 	33 	1 	66 	3.828 	3.250 	3.17e-03 	2.00e-03
a66 	54.09 	56 	1 	112 	6.536 	5.550 	3.17e-03 	2.00e-03
a67 	75.76 	79 	1 	158 	9.245 	7.850 	3.17e-03 	2.00e-03
a68 	252.55 	249 	1 	498 	29.266 	24.850 	3.17e-03 	2.00e-03
a69 	192.19 	194 	1 	388 	22.789 	19.350 	3.17e-03 	2.00e-03
a70 	96.18 	94 	1 	188 	11.012 	9.350 	3.17e-03 	2.00e-03
a71 	284.95 	287 	1 	574 	33.741 	28.650 	3.17e-03 	2.00e-03
a72 	259.90 	249 	1 	498 	29.266 	24.850 	3.17e-03 	2.00e-03
a73 	97.95 	99 	1 	198 	11.600 	9.850 	3.17e-03 	2.00e-03
a74 	14.50 	14 	1 	28 	1.590 	1.350 	3.17e-03 	2.00e-03
a75 	4120.49 	4321 	1 	8642 	508.830 	432.050 	3.17e-03 	2.00e-03
a76 	1003.13 	1024 	1 	2048 	120.539 	102.350 	3.17e-03 	2.00e-03
a77 	989.06 	1024 	1 	2048 	120.539 	102.350 	3.17e-03 	2.00e-03
a78 	1062.15 	1024 	1 	2048 	120.539 	102.350 	3.17e-03 	2.00e-03
a79 	982.35 	1024 	1 	2048 	120.539 	102.350 	3.17e-03 	2.00e-03
a80 	310.96 	330 	1 	660 	38.806 	32.950 	3.17e-03 	2.00e-03
a81 	34953.95 	32768 	1 	65536 	3859.067 	3276.750 	3.17e-03 	2.00e-03
a82 	2048.07 	2048 	1 	4096 	241.136 	204.750 	3.17e-03 	2.00e-03
a83 	2455.11 	2518 	1 	5036 	296.489 	251.750 	3.17e-03 	2.00e-03
a84 	1088.70 	991 	1 	1982 	116.652 	99.050 	3.17e-03 	2.00e-03
a85 	1102.54 	1043 	1 	2086 	122.776 	104.250 	3.17e-03 	2.00e-03
a86 	7.84 	8 	1 	16 	0.883 	0.750 	3.17e-03 	2.00e-03
a87 	992.85 	999 	1 	1998 	117.595 	99.850 	3.17e-03 	2.00e-03
a88 	3.01 	3 	1 	6 	0.294 	0.250 	3.17e-03 	2.00e-03
a89 	895.06 	938 	1 	1876 	110.410 	93.750 	3.17e-03 	2.00e-03
a90 	956.51 	960 	1 	1920 	113.001 	95.950 	3.17e-03 	2.00e-03
a91 	1906.77 	1879 	1 	3758 	221.233 	187.850 	3.17e-03 	2.00e-03
a92 	7.00 	7 	1 	14 	0.766 	0.650 	3.17e-03 	2.00e-03
a93 	4760.77 	5000 	1 	10000 	588.797 	499.950 	3.17e-03 	2.00e-03
a94 	3725.67 	3996 	1 	7992 	470.555 	399.550 	3.17e-03 	2.00e-03
a95 	1378.18 	1287 	1 	2574 	151.513 	128.650 	3.17e-03 	2.00e-03
a96 	41.49 	42 	1 	84 	4.888 	4.150 	3.17e-03 	2.00e-03
a97 	9.59 	10 	1 	20 	1.119 	0.950 	3.17e-03 	2.00e-03
a98 	1507.65 	1427 	1 	2854 	168.001 	142.650 	3.17e-03 	2.00e-03
a99 	2145.33 	2037 	1 	4074 	239.841 	203.650 	3.17e-03 	2.00e-03
a100 	3221.99 	2983 	1 	5966 	351.253 	298.250 	3.17e-03 	2.00e-03
a101 	13.79 	14 	1 	28 	1.590 	1.350 	3.17e-03 	2.00e-03
a102 	117.68 	117 	1 	234 	13.720 	11.650 	3.17e-03 	2.00e-03
a103 	5.06 	5 	1 	10 	0.530 	0.450 	3.17e-03 	2.00e-03
a104 	39.72 	39 	1 	78 	4.534 	3.850 	3.17e-03 	2.00e-03
a105 	175.32 	168 	1 	336 	19.727 	16.750 	3.17e-03 	2.00e-03
a106 	7.99 	8 	1 	16 	0.883 	0.750 	3.17e-03 	2.00e-03
a107 	123.19 	115 	1 	230 	13.485 	11.450 	3.17e-03 	2.00e-03
a108 	105.55 	108 	1 	216 	12.660 	10.750 	3.17e-03 	2.00e-03
a109 	120.08 	119 	1 	238 	13.956 	11.850 	3.17e-03 	2.00e-03
a110 	83.76 	83 	1 	166 	9.716 	8.250 	3.17e-03 	2.00e-03
a111 	110.34 	113 	1 	226 	13.249 	11.250 	3.17e-03 	2.00e-03
a112 	317.96 	300 	1 	600 	35.272 	29.950 	3.17e-03 	2.00e-03
a113 	430.96 	416 	1 	832 	48.934 	41.550 	3.17e-03 	2.00e-03
a114 	213.75 	212 	1 	424 	24.909 	21.150 	3.17e-03 	2.00e-03
a115 	1136.61 	1073 	1 	2146 	126.310 	107.250 	3.17e-03 	2.00e-03
a116 	287.07 	287 	1 	574 	33.741 	28.650 	3.17e-03 	2.00e-03
a117 	160.79 	154 	1 	308 	18.078 	15.350 	3.17e-03 	2.00e-03
a118 	101.34 	107 	1 	214 	12.543 	10.650 	3.17e-03 	2.00e-03
a119 	162.74 	162 	1 	324 	19.020 	16.150 	3.17e-03 	2.00e-03
a120 	143.54 	148 	1 	296 	17.371 	14.750 	3.17e-03 	2.00e-03
a121 	287.01 	306 	1 	612 	35.979 	30.550 	3.17e-03 	2.00e-03
a122 	5117.75 	5095 	1 	10190 	599.985 	509.450 	3.17e-03 	2.00e-03
a123 	79.96 	83 	1 	166 	9.716 	8.250 	3.17e-03 	2.00e-03
a124 	778.80 	814 	1 	1628 	95.807 	81.350 	3.17e-03 	2.00e-03
a125 	102.37 	100 	1 	200 	11.718 	9.950 	3.17e-03 	2.00e-03
a126 	1191.36 	1304 	1 	2608 	153.515 	130.350 	3.17e-03 	2.00e-03
a127 	1118.90 	1131 	1 	2262 	133.140 	113.050 	3.17e-03 	2.00e-03
a128 	1039.57 	1028 	1 	2056 	121.010 	102.750 	3.17e-03 	2.00e-03
a129 	1349.64 	1291 	1 	2582 	151.984 	129.050 	3.17e-03 	2.00e-03
a130 	968.16 	919 	1 	1838 	108.173 	91.850 	3.17e-03 	2.00e-03
a131 	1122.25 	1090 	1 	2180 	128.312 	108.950 	3.17e-03 	2.00e-03
a132 	1003.43 	1024 	1 	2048 	120.539 	102.350 	3.17e-03 	2.00e-03
a133 	598.10 	571 	1 	1142 	67.188 	57.050 	3.17e-03 	2.00e-03
a134 	344.65 	339 	1 	678 	39.866 	33.850 	3.17e-03 	2.00e-03
a135 	518.77 	500 	1 	1000 	58.827 	49.950 	3.17e-03 	2.00e-03
a136 	553.32 	592 	1 	1184 	69.662 	59.150 	3.17e-03 	2.00e-03
a137 	854.60 	874 	1 	1748 	102.873 	87.350 	3.17e-03 	2.00e-03
a138 	897.95 	853 	1 	1706 	100.400 	85.250 	3.17e-03 	2.00e-03
a139 	629.40 	628 	1 	1256 	73.901 	62.750 	3.17e-03 	2.00e-03
